SSBD:database ID,Project Name,Dataset,Title,Organism,Contact,Organization,Biological Imaging Method,Paper Information,Paper DOI,Dataset License,File Path,Thumbnail,image_webclient_url
ssbd-database-000010,10-Komatsuzaki-MolDyn,Ddi_cAR1_JT,Image of single molecule dynamics in D. discoideum,Dictyostelium discoideum,Takashi Jin,RIKEN,,"Akihito Komatsuzaki, Tatsuya Ohyanagi, Yoshikazu Tsukasaki, Yukihiro Miyanaga, Masahiro Ueda, Takashi Jin (2015) Compact halo-ligand-conjugated quantum dots for multicolored single-molecule imaging of overcrowding GPCR proteins on cell membranes., Small (Weinheim an der Bergstrasse, Germany), Volume 11, Number 12, pp. 1396-401",https://doi.org/10.1002/smll.201402508,CC BY-NC-SA,https://ssbd.riken.jp/omero/webclient/img_detail/36873/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/36873/,https://ssbd.riken.jp/omero/webclient/?show=dataset-216
ssbd-database-000100,100-Yamamoto-ToothDev,fig1e_naturaltooth,Micro-CT images of the cross section of a natural tooth,Mus musculus,Takashi Tsuji,RIKEN,,"Naomi Yamamoto, Masamitsu Oshima, Chie Tanaka, Miho Ogawa, Kei Nakajima, Kentaro Ishida, Keiji Moriyama, Takashi Tsuji (2015) Functional tooth restoration utilising split germs through re-regionalisation of the tooth-forming field., Scientific reports, Volume 5, pp. 18393",https://doi.org/10.1038/srep18393,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/119801/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/119801/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1908
ssbd-database-000100,100-Yamamoto-ToothDev,fig1e_splittooth,Micro-CT images of the cross section of a split tooth,Mus musculus,Takashi Tsuji,RIKEN,,"Naomi Yamamoto, Masamitsu Oshima, Chie Tanaka, Miho Ogawa, Kei Nakajima, Kentaro Ishida, Keiji Moriyama, Takashi Tsuji (2015) Functional tooth restoration utilising split germs through re-regionalisation of the tooth-forming field., Scientific reports, Volume 5, pp. 18393",https://doi.org/10.1038/srep18393,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/119802/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/119802/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1909
ssbd-database-000100,100-Yamamoto-ToothDev,fig2a_split_toothgerm,Time-lapse confocal images of the early developmental stage of  a split tooth germ from a transgenic mouse embryo ,Mus musculus,Takashi Tsuji,RIKEN,,"Naomi Yamamoto, Masamitsu Oshima, Chie Tanaka, Miho Ogawa, Kei Nakajima, Kentaro Ishida, Keiji Moriyama, Takashi Tsuji (2015) Functional tooth restoration utilising split germs through re-regionalisation of the tooth-forming field., Scientific reports, Volume 5, pp. 18393",https://doi.org/10.1038/srep18393,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/119803/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/119803/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1910
ssbd-database-000100,100-Yamamoto-ToothDev,fig2b_enamelknot,Time-lapse confocal images of the late developmental stage of  a split tooth germ from a transgenic mouse embryo ,Mus musculus,Takashi Tsuji,RIKEN,,"Naomi Yamamoto, Masamitsu Oshima, Chie Tanaka, Miho Ogawa, Kei Nakajima, Kentaro Ishida, Keiji Moriyama, Takashi Tsuji (2015) Functional tooth restoration utilising split germs through re-regionalisation of the tooth-forming field., Scientific reports, Volume 5, pp. 18393",https://doi.org/10.1038/srep18393,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/119804/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/119804/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1911
ssbd-database-000100,100-Yamamoto-ToothDev,fig3b_day10_eruption,Micro-CT image of split teeth during the eruption process in three-dimensional for 10 dyas. ,Mus musculus,Takashi Tsuji,RIKEN,,"Naomi Yamamoto, Masamitsu Oshima, Chie Tanaka, Miho Ogawa, Kei Nakajima, Kentaro Ishida, Keiji Moriyama, Takashi Tsuji (2015) Functional tooth restoration utilising split germs through re-regionalisation of the tooth-forming field., Scientific reports, Volume 5, pp. 18393",https://doi.org/10.1038/srep18393,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/119805/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/119805/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1912
ssbd-database-000100,100-Yamamoto-ToothDev,fig3b_day20_eruption,Micro-CT image of split teeth during the eruption process in three-dimensional for 20 dyas.,Mus musculus,Takashi Tsuji,RIKEN,,"Naomi Yamamoto, Masamitsu Oshima, Chie Tanaka, Miho Ogawa, Kei Nakajima, Kentaro Ishida, Keiji Moriyama, Takashi Tsuji (2015) Functional tooth restoration utilising split germs through re-regionalisation of the tooth-forming field., Scientific reports, Volume 5, pp. 18393",https://doi.org/10.1038/srep18393,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/119806/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/119806/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1913
ssbd-database-000100,100-Yamamoto-ToothDev,fig3b_day50_eruption,Micro-CT image of split teeth during the eruption process in three-dimensional for 50 dyas.,Mus musculus,Takashi Tsuji,RIKEN,,"Naomi Yamamoto, Masamitsu Oshima, Chie Tanaka, Miho Ogawa, Kei Nakajima, Kentaro Ishida, Keiji Moriyama, Takashi Tsuji (2015) Functional tooth restoration utilising split germs through re-regionalisation of the tooth-forming field., Scientific reports, Volume 5, pp. 18393",https://doi.org/10.1038/srep18393,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/119807/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/119807/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1914
ssbd-database-000101,101-Oshima-ToothBioImplant,fig1d_HAImplant,SEM image of the surface of HA implant tooth in model mice,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masamitsu Oshima, Kaoru Inoue, Kei Nakajima, Tetsuhiko Tachikawa, Hiromichi Yamazaki, Tomohide Isobe, Ayaka Sugawara, Miho Ogawa, Chie Tanaka, Masahiro Saito, Shohei Kasugai, Teruko Takano-Yamamoto, Takashi Inoue, Katsunari Tezuka, Takuo Kuboki, Akira Yamaguchi, Takashi Tsuji (2014) Functional tooth restoration by next-generation bio-hybrid implant as a bio-hybrid artificial organ replacement therapy., Scientific reports, Volume 4, pp. 6044",https://doi.org/10.1038/srep06044,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62107/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62107/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1308
ssbd-database-000101,101-Oshima-ToothBioImplant,fig1d_TitaniumImplant,SEM image of the surface of titanium implant tooth in model mice,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masamitsu Oshima, Kaoru Inoue, Kei Nakajima, Tetsuhiko Tachikawa, Hiromichi Yamazaki, Tomohide Isobe, Ayaka Sugawara, Miho Ogawa, Chie Tanaka, Masahiro Saito, Shohei Kasugai, Teruko Takano-Yamamoto, Takashi Inoue, Katsunari Tezuka, Takuo Kuboki, Akira Yamaguchi, Takashi Tsuji (2014) Functional tooth restoration by next-generation bio-hybrid implant as a bio-hybrid artificial organ replacement therapy., Scientific reports, Volume 4, pp. 6044",https://doi.org/10.1038/srep06044,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62108/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62108/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1309
ssbd-database-000101,101-Oshima-ToothBioImplant,fig2a_biohybridImplant,SEM image of the engrafted bio-hybrid implant tooth at 30 days post transplantation ,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masamitsu Oshima, Kaoru Inoue, Kei Nakajima, Tetsuhiko Tachikawa, Hiromichi Yamazaki, Tomohide Isobe, Ayaka Sugawara, Miho Ogawa, Chie Tanaka, Masahiro Saito, Shohei Kasugai, Teruko Takano-Yamamoto, Takashi Inoue, Katsunari Tezuka, Takuo Kuboki, Akira Yamaguchi, Takashi Tsuji (2014) Functional tooth restoration by next-generation bio-hybrid implant as a bio-hybrid artificial organ replacement therapy., Scientific reports, Volume 4, pp. 6044",https://doi.org/10.1038/srep06044,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62109/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62109/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1310
ssbd-database-000101,101-Oshima-ToothBioImplant,fig2a_biohybridImplant_higher,SEM image of the engrafted bio-hybrid implant tooth for a higher magnification at 30 days post transplantation ,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masamitsu Oshima, Kaoru Inoue, Kei Nakajima, Tetsuhiko Tachikawa, Hiromichi Yamazaki, Tomohide Isobe, Ayaka Sugawara, Miho Ogawa, Chie Tanaka, Masahiro Saito, Shohei Kasugai, Teruko Takano-Yamamoto, Takashi Inoue, Katsunari Tezuka, Takuo Kuboki, Akira Yamaguchi, Takashi Tsuji (2014) Functional tooth restoration by next-generation bio-hybrid implant as a bio-hybrid artificial organ replacement therapy., Scientific reports, Volume 4, pp. 6044",https://doi.org/10.1038/srep06044,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62110/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62110/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1311
ssbd-database-000101,101-Oshima-ToothBioImplant,fig2a_naturaltooth,SEM image of the natural tooth at 30 days post transplantation ,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masamitsu Oshima, Kaoru Inoue, Kei Nakajima, Tetsuhiko Tachikawa, Hiromichi Yamazaki, Tomohide Isobe, Ayaka Sugawara, Miho Ogawa, Chie Tanaka, Masahiro Saito, Shohei Kasugai, Teruko Takano-Yamamoto, Takashi Inoue, Katsunari Tezuka, Takuo Kuboki, Akira Yamaguchi, Takashi Tsuji (2014) Functional tooth restoration by next-generation bio-hybrid implant as a bio-hybrid artificial organ replacement therapy., Scientific reports, Volume 4, pp. 6044",https://doi.org/10.1038/srep06044,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62111/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62111/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1312
ssbd-database-000101,101-Oshima-ToothBioImplant,fig2a_naturaltooth_higher,SEM image of the natural tooth for a higher magnification at 30 days post transplantation ,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masamitsu Oshima, Kaoru Inoue, Kei Nakajima, Tetsuhiko Tachikawa, Hiromichi Yamazaki, Tomohide Isobe, Ayaka Sugawara, Miho Ogawa, Chie Tanaka, Masahiro Saito, Shohei Kasugai, Teruko Takano-Yamamoto, Takashi Inoue, Katsunari Tezuka, Takuo Kuboki, Akira Yamaguchi, Takashi Tsuji (2014) Functional tooth restoration by next-generation bio-hybrid implant as a bio-hybrid artificial organ replacement therapy., Scientific reports, Volume 4, pp. 6044",https://doi.org/10.1038/srep06044,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62112/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62112/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1313
ssbd-database-000101,101-Oshima-ToothBioImplant,fig2a_osseoImplant,SEM image of the engrafted osseo-integrated implant tooth at 30 days post transplantation ,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masamitsu Oshima, Kaoru Inoue, Kei Nakajima, Tetsuhiko Tachikawa, Hiromichi Yamazaki, Tomohide Isobe, Ayaka Sugawara, Miho Ogawa, Chie Tanaka, Masahiro Saito, Shohei Kasugai, Teruko Takano-Yamamoto, Takashi Inoue, Katsunari Tezuka, Takuo Kuboki, Akira Yamaguchi, Takashi Tsuji (2014) Functional tooth restoration by next-generation bio-hybrid implant as a bio-hybrid artificial organ replacement therapy., Scientific reports, Volume 4, pp. 6044",https://doi.org/10.1038/srep06044,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62113/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62113/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1314
ssbd-database-000101,101-Oshima-ToothBioImplant,fig2a_osseoImplant_higher,SEM image of the engrafted osseo-integrated implant tooth for a higher magnification at 30 days post transplantation ,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masamitsu Oshima, Kaoru Inoue, Kei Nakajima, Tetsuhiko Tachikawa, Hiromichi Yamazaki, Tomohide Isobe, Ayaka Sugawara, Miho Ogawa, Chie Tanaka, Masahiro Saito, Shohei Kasugai, Teruko Takano-Yamamoto, Takashi Inoue, Katsunari Tezuka, Takuo Kuboki, Akira Yamaguchi, Takashi Tsuji (2014) Functional tooth restoration by next-generation bio-hybrid implant as a bio-hybrid artificial organ replacement therapy., Scientific reports, Volume 4, pp. 6044",https://doi.org/10.1038/srep06044,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62114/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62114/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1315
ssbd-database-000102,102-Ogawa-SalivaryGlandDev,Palotid_bioengineered,"Phase contrast images of the ED14.5 bioengineered parotid gland germs on days 0,1,2,3 organ cultures",Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Miho Ogawa, Masamitsu Oshima, Aya Imamura, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kei Nakajima, Masatoshi Hirayama, Tetsuhiko Tachikawa, Takashi Tsuji (2013) Functional salivary gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2498",https://doi.org/10.1038/ncomms3498,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62115/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62115/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1316
ssbd-database-000102,102-Ogawa-SalivaryGlandDev,Palotid_natural,"Phase contrast images of the natural parotid gland germs on days 0,1,2,3 organ cultures",Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Miho Ogawa, Masamitsu Oshima, Aya Imamura, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kei Nakajima, Masatoshi Hirayama, Tetsuhiko Tachikawa, Takashi Tsuji (2013) Functional salivary gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2498",https://doi.org/10.1038/ncomms3498,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62119/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62119/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1317
ssbd-database-000102,102-Ogawa-SalivaryGlandDev,Sublingual_bioengineered,"Phase contrast images of the ED14.5 bioengineered sublingual gland germs on days 0,1,2,3 organ cultures ",Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Miho Ogawa, Masamitsu Oshima, Aya Imamura, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kei Nakajima, Masatoshi Hirayama, Tetsuhiko Tachikawa, Takashi Tsuji (2013) Functional salivary gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2498",https://doi.org/10.1038/ncomms3498,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62123/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62123/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1318
ssbd-database-000102,102-Ogawa-SalivaryGlandDev,Sublingual_natural,"Phase contrast images of the ED14.5 natural sublingual gland germs on days 0,1,2,3 organ cultures ",Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Miho Ogawa, Masamitsu Oshima, Aya Imamura, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kei Nakajima, Masatoshi Hirayama, Tetsuhiko Tachikawa, Takashi Tsuji (2013) Functional salivary gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2498",https://doi.org/10.1038/ncomms3498,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62127/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62127/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1319
ssbd-database-000102,102-Ogawa-SalivaryGlandDev,Submandibular_bioengineered,"Phase contrast images of the ED13.5 bioengineered submandibular gland germs on days 0,1,2,3 organ cultures ",Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Miho Ogawa, Masamitsu Oshima, Aya Imamura, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kei Nakajima, Masatoshi Hirayama, Tetsuhiko Tachikawa, Takashi Tsuji (2013) Functional salivary gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2498",https://doi.org/10.1038/ncomms3498,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62131/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62131/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1320
ssbd-database-000102,102-Ogawa-SalivaryGlandDev,Submandibular_natural,"Phase contrast images of the ED13.5 natural submandibular gland germs on days 0,1,2,3 organ cultures ",Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Miho Ogawa, Masamitsu Oshima, Aya Imamura, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kei Nakajima, Masatoshi Hirayama, Tetsuhiko Tachikawa, Takashi Tsuji (2013) Functional salivary gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2498",https://doi.org/10.1038/ncomms3498,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62135/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62135/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1321
ssbd-database-000103,103-Hirayama-GlandReg,harderian_bioengineered_D0,Phase-contrast image of the development of bioengineered harderian gland germ in organ culture for day0,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masatoshi Hirayama, Miho Ogawa, Masamitsu Oshima, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kazutaka Ikeda, Shigeto Shimmura, Tetsuya Kawakita, Kazuo Tsubota, Takashi Tsuji (2013) Functional lacrimal gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2497",https://doi.org/10.1038/ncomms3497,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62139/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62139/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1322
ssbd-database-000103,103-Hirayama-GlandReg,harderian_bioengineered_D1,Phase-contrast image of the development of bioengineered harderian gland germ in organ culture for day1,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masatoshi Hirayama, Miho Ogawa, Masamitsu Oshima, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kazutaka Ikeda, Shigeto Shimmura, Tetsuya Kawakita, Kazuo Tsubota, Takashi Tsuji (2013) Functional lacrimal gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2497",https://doi.org/10.1038/ncomms3497,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62140/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62140/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1323
ssbd-database-000103,103-Hirayama-GlandReg,harderian_bioengineered_D2,Phase-contrast image of the development of bioengineered harderian gland germ in organ culture for day2,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masatoshi Hirayama, Miho Ogawa, Masamitsu Oshima, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kazutaka Ikeda, Shigeto Shimmura, Tetsuya Kawakita, Kazuo Tsubota, Takashi Tsuji (2013) Functional lacrimal gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2497",https://doi.org/10.1038/ncomms3497,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62141/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62141/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1324
ssbd-database-000103,103-Hirayama-GlandReg,harderian_bioengineered_D3,Phase-contrast image of the development of bioengineered harderian gland germ in organ culture for day3,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masatoshi Hirayama, Miho Ogawa, Masamitsu Oshima, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kazutaka Ikeda, Shigeto Shimmura, Tetsuya Kawakita, Kazuo Tsubota, Takashi Tsuji (2013) Functional lacrimal gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2497",https://doi.org/10.1038/ncomms3497,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62142/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62142/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1325
ssbd-database-000103,103-Hirayama-GlandReg,harderian_bioengineered_D4,Phase-contrast image of the development of bioengineered harderian gland germ in organ culture for day4,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masatoshi Hirayama, Miho Ogawa, Masamitsu Oshima, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kazutaka Ikeda, Shigeto Shimmura, Tetsuya Kawakita, Kazuo Tsubota, Takashi Tsuji (2013) Functional lacrimal gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2497",https://doi.org/10.1038/ncomms3497,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62143/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62143/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1326
ssbd-database-000103,103-Hirayama-GlandReg,harderian_bioengineered_D5,Phase-contrast image of the development of bioengineered harderian gland germ in organ culture for day5,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masatoshi Hirayama, Miho Ogawa, Masamitsu Oshima, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kazutaka Ikeda, Shigeto Shimmura, Tetsuya Kawakita, Kazuo Tsubota, Takashi Tsuji (2013) Functional lacrimal gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2497",https://doi.org/10.1038/ncomms3497,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62144/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62144/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1327
ssbd-database-000103,103-Hirayama-GlandReg,harderian_natural_D0,Phase-contrast image of the development of natural harderian gland germ in organ culture for day0,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masatoshi Hirayama, Miho Ogawa, Masamitsu Oshima, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kazutaka Ikeda, Shigeto Shimmura, Tetsuya Kawakita, Kazuo Tsubota, Takashi Tsuji (2013) Functional lacrimal gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2497",https://doi.org/10.1038/ncomms3497,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62145/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62145/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1328
ssbd-database-000103,103-Hirayama-GlandReg,harderian_natural_D1,Phase-contrast image of the development of natural harderian gland germ in organ culture for day1,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masatoshi Hirayama, Miho Ogawa, Masamitsu Oshima, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kazutaka Ikeda, Shigeto Shimmura, Tetsuya Kawakita, Kazuo Tsubota, Takashi Tsuji (2013) Functional lacrimal gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2497",https://doi.org/10.1038/ncomms3497,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62146/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62146/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1329
ssbd-database-000103,103-Hirayama-GlandReg,harderian_natural_D2,Phase-contrast image of the development of natural harderian gland germ in organ culture for day2,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masatoshi Hirayama, Miho Ogawa, Masamitsu Oshima, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kazutaka Ikeda, Shigeto Shimmura, Tetsuya Kawakita, Kazuo Tsubota, Takashi Tsuji (2013) Functional lacrimal gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2497",https://doi.org/10.1038/ncomms3497,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62147/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62147/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1330
ssbd-database-000103,103-Hirayama-GlandReg,harderian_natural_D3,Phase-contrast image of the development of natural harderian gland germ in organ culture for day3,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masatoshi Hirayama, Miho Ogawa, Masamitsu Oshima, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kazutaka Ikeda, Shigeto Shimmura, Tetsuya Kawakita, Kazuo Tsubota, Takashi Tsuji (2013) Functional lacrimal gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2497",https://doi.org/10.1038/ncomms3497,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62148/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62148/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1331
ssbd-database-000103,103-Hirayama-GlandReg,harderian_natural_D4,Phase-contrast image of the development of natural harderian gland germ in organ culture for day4,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masatoshi Hirayama, Miho Ogawa, Masamitsu Oshima, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kazutaka Ikeda, Shigeto Shimmura, Tetsuya Kawakita, Kazuo Tsubota, Takashi Tsuji (2013) Functional lacrimal gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2497",https://doi.org/10.1038/ncomms3497,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62149/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62149/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1332
ssbd-database-000103,103-Hirayama-GlandReg,harderian_natural_D5,Phase-contrast image of the development of natural harderian gland germ in organ culture for day5,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masatoshi Hirayama, Miho Ogawa, Masamitsu Oshima, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kazutaka Ikeda, Shigeto Shimmura, Tetsuya Kawakita, Kazuo Tsubota, Takashi Tsuji (2013) Functional lacrimal gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2497",https://doi.org/10.1038/ncomms3497,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62150/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62150/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1333
ssbd-database-000103,103-Hirayama-GlandReg,lacrimal_bioengineered_D0,Phase-contrast image of the development of bioengineered lacrimal gland germ in organ culture for day0,Mus musculus,Takashi Tsuji,Tokyo University of Science,,"Masatoshi Hirayama, Miho Ogawa, Masamitsu Oshima, Yurie Sekine, Kentaro Ishida, Kentaro Yamashita, Kazutaka Ikeda, Shigeto Shimmura, Tetsuya Kawakita, Kazuo Tsubota, Takashi Tsuji (2013) Functional lacrimal gland regeneration by transplantation of a bioengineered organ germ., Nature communications, Volume 4, pp. 2497",https://doi.org/10.1038/ncomms3497,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/62151/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/62151/,https://ssbd.riken.jp/omero/webclient/?show=dataset-1334
